1332	αὑτὸ πέψις αἵματος στέαρ ϗ̀ πιμελή ἐστιν Ζιγ19. 521a17.
1333	Ζμβ6. 652a8. 5. 651a21, b7, 20. γ9. 672a4. ἐκ τȣ͂ αἵ-
1334	ματος πεττομένȣ ϗ̀ μεριζομένȣ πως γίνεται τῶν μορίων ἕκα-
1335	στον Ζγα19. 726b5. — αἷμα ἔχον ἶνας ἐξιὸν ἔξω ψύξει
1336	πήγνυται, ἐξαιρȣμένων τῶν ἰνῶν ȣ̓ πήγνυται Ζιγ19. 520b24,
1337	26. 6. 515b31. Ζμβ4. 650b17, 651a5. μδ10. 389a19, 20.
1338	πη1. 887b10. — αἷμα ἶνας ἔχον ὑγρῷ τήκεται μδ10. 389
1339	a21. — αἷμα ϗ̀ τὰ ἔναιμα τάχιστα σήπεται ϗ̀ τȣ́των τὰ
1340	περὶ τὰ ὀστᾶ Ζιγ19. 521a1. αἷμα σήπεται χωριζόμενονΖμβ9.
1341	654b9. σηπόμενον γίνεται τὸ αἷμα ἐν τῷ σώματι πύον, ἐκ
1342	δὲ τȣ͂ πύȣ πῶρος Ζιγ19. 521a20. — 6. αἵματος γένεσις, με-
1343	ταβολή· τὸ αἷμα τροφή. αἵματος ἐκ σπέρματος (γονῆς) γέ-
1344	νεσις πῶς Γα4. 519b16. Ζγα18. 723a1, 14 (sed vicissim
1345	σπέρμα πεφθὲν ἀποκρίνεται τȣ͂ αἵματος Ζγα19. 726b6, 727
1346	35). πρῶτον γίνεται τὸ αἶμα ἐν τῇ καρδίᾳ τοῖς ζῴοις, ϗ
1347	πρὶν ὅλον διηρθρῶσθαι τὸ σῶμα Ζιγ19. 521a9. ἡ καρδία ἔχει
1348	ἐν αὐτῇ τὴν δύναμιν τὴν δημιȣργȣ͂σαν τὸ αἷμα πρώτην Ζμβ1.
1349	647b5. αν20. 480a5. ἀναγκαῖον τὰ ζῷα λαβεῖν τροφὴν θύ-
1350	ραθεν ϗ̀ πάλιν ἐκ ταύτης γίνεσθαι τὴν ἐσχάτην τροφήν (τὸ
1351	αἷμα) Ζμδ4. 678a7. cf Ζγδ1. 765b34. β4. 740a3. πβ3.
1352	866b21. αἵματος μεταβολή πν6. 484a15. αἷμα ϗ̀ τὸ ἀνά-
1353	λογον τȣ́τῳ δυνάμει σῶμα ϗ̀ σὰρξ ἢ τὸ ἀνάλογόν ἐστι
1354	Ζμγ5. 668a26. β6. 651b20. τῶν μορίων ἕκαστον ἐξ αἵ
1355	ματος συνέστηκεν Ζμγ5. 668a10. cf β6. 651b22. 1. 647
1356	b4. δ5. 678a31. τὸ αἷμα τροφή, ἐσχάτη, ὑστάτη, τελευταία
1357	τροφή, ἐξ ȣ̔ γίνεται τὰ μόριαsimn Ζμβ3. 650a34,b12, 651a13.
1358	6. 652a6. γ5. 668a5, 20. δ4. 678a9. Ζγγ1. 751b1. δ1.
1359	766a34. α20. 728a20. 19. 726b2. β4. 740a21. αν8. 474
1360	b4. υ3. 456a35. ζ3. 469a1. πν1. 481a11. — 7. αἵματος
1361	διαφοραί. τὸ αἷμα διάφορον Ζμα3. 643a4. αἵματος διαφοραὶ
1362	τίνες (λεπτότερον παχύτερον, καθαρώτερον θολερώτερον, ψυ-
1363	χρότερον θερμότερον) ἔν τε τοῖς μορίοις τȣ͂ ἑνὸς ζῴȣ ϗ̀ ἑτέρῳ
1364	πρὸς ἔτερον ϗ̀ τίς αὐτῶν ἡ δύναμις Ζμβ2. 647b30 sqq.
1365	cf Ζιγ19. 521a5. πῶς ἐν τοῖς μορίοις διαφέρει κατὰ τὸ πο-
1366	σὸν ϗ̀ τὸ ποιόν: ἐν κεφαλῇ ϗ̀ ἐν ἐγκεφάλῳ Ζμβ7. 652a32.
1367	36. δ10. 686a9. αι5. 444a10. 3. 458a13. φτβ3. 824
1368	b18, ἐν πλεύμονι Ζια17. 496a35, b6. γ3. 513b23. ἐν καρ-
1369	δίᾳ Ζια17. 496b9. Ζμγ4. 667a1, ἐν χολῇ Ζμδ2. 677a26, ἐν
1370	ἥπατι Ζμγ12. 673b26, ἐν νέφροις Ζια17. 497a10. Ζμγ9. 679
1371	b15, ὑπὸ τῶν σαρκῶν Ζιγ2. 512b8. διαφέρει αἵματος χρῶμα
1372	κατὰ τὰς τῆς σαρκὸς ϗ̀ τῶν φλεβῶν διαφοράς Ζιγ16. 520a1.
1373	τὸ αἷμα διὰ τί μέλαν γίνεται χ6. 798b18. πρεσβυτέρων τὸ
1374	αἷμα ξηραινόμενον μελάντερον πλη9. 967b15. διφυȣς ὄντος τȣ
1375	αἵματος ϗ̀ κεχωρισμένȣ Ζμγ4. 666b29 (inde quod Aisto-
1376	telem vidisse concludunt sanguinis arteriarum et venarum
1377	discrimen K Fr p 292 n 31 al, cf Meyer p 425). — πῶς
1378	διαφέρει τὸ αἷμα κατὰ τὰς ἡλικίας ϗ̀ πλήθει ϗ̀ εἴδει Ζιγ19.
1379	521a31. πλη9. 967b15. τὸ α. πιόνων Ζιγ19. 520b32. πῶς δια-
1380	φέρει τὸ τῶν θηλειῶν πρὸς τὸ τῶν ἀρρένων Ζιγ19. 521a21. —
1381	διαφοραὶ τȣ͂ αἵματος ἐν τοῖς ζῴοις: ἀνθρώπȣ λεπτότατον, ταύρȣ
1382	ϗ̀ ὄνȣ παχύτατον ϗ̀ μελάντατονΖιγ19. 521a3, ταύρȣ, κάπρȣ
1383	Ζμβ4. 651a2, ἐλάφȣ, προκός, ταύρȣ, βȣβαλίδος Ζιγ19. 520
1384	b24, 27. 6. 515b33. Ζμβ4. 650b14 (cf K Fr p 272 n12). λέ-
1385	γεται ὅτι αἰγίθȣ ϗ̀ ἄνθȣ αἷμα ȣ̓ συμμίγνυται ἀλλήλοις Ζι1.610
1386	a7. — 8. αἷμα ὑγιές, νοσερόν· αἵματος ῥύσεις. ποῖον αἷμα ὑγιές
1387	(ὑγιαῖνον). ποῖον νοσερόν (νοσῶδες) Ζμδ2. 677a28. γ12. 673
1388	b26. Ζιγ19. 520b19, 521a22. μδ7. 384a31. πι2. 891a16.
1389	θ5. 890a11. cf Φγ1. 201b3. — αἱμορροίδες ἄπονοι ἐκ τίνων
1390	τόπων γίνονται ϗ̀ διὰ τί Ζμγ5. 668b16. νενοσηκότος αἵμα-
1391	521a19. ῥύσεις αἵματος ἐκ τῶν ῥινῶν Ζγα19. 727a13. πι2.
1392	891a13. ὁ πέλλος αἷμα ὡς φασὶν ἀφίησιν ἐκ τῶν ὀφθαλ-
1393	μῶν ὀχεύων Ζι1. 609b24. — μεταβεβληκότος εἰς αἷμα τȣ͂
1394	περιττώματος βλεται γίγνεσθαι τὰ καταμήνια Ζγβ4. 738
1395	a23. (καταμηνίων) αἷμα οἷον νεόσφακτον Ζιη1. 581b1. νενο-
1396	σηκὸς τȣ͂το τὸ αἷμα καλεῖται ῥȣ͂ς Ζιγ19. 521a27. πῶς ἐν
1397	ἵππῳ αἵματος ῥύσις Ζιζ18. 573a10. ἂν μὴ γιγνομένων κα-
1398	θάρσεων αἷμα συμπέση ἐμέσαι Ζιη11. 588a1. — αἵματος
1399	συνδρομὴ (εἰς τὸν πληγέντα τόπον) τὸ ἐρύθημά ἐστιν πθ3.
1400	889b30. — στερισκομένȣ τȣ͂ αἵματος ϗ̀ ἀφιεμένȣ ἔξω πλείο-
1401	νος μὲν ἐκθνήσκȣσι, πολλȣ δ' ἄγαν ἀποθνήσκȣσιν Ζιγ19. 521
1402	a11. α4. 489a22. Ζγα19. 726b12. πν5. 484a11. Ζιη10.
1403	587a16, 20. — 9. τὸ αἷμα πῶς ἔχει πρὸς τὰ ἄλλα μόρια,.
1404	τίνωιν αἰτιον κατά τε σῶμα ϗ̀ κατὰ ψυχήν: ὅσα ἔχει αἷμα, ἔχει
1405	ϗ̀ ἐγκέφαλον Ζια4. 494b27, καρδίαν, ἦπαρ, σπλῆνα τὰ πλεῖστα
1406	Ζιβ15. 506a16, νεῦρα Ζιγ5. 515b23, σπέρμα Ζιγ22. 523
1407	a13. τὸ καθαρωτάτῳ ϗ̀ πλείστῳ κεχρημένον αίματι τῶν ζῴων
1408	ὀρθότατόν ἐστιν ὁ ἄνθρωπος αν13. 477a21. τὰ ἄναιμα ȣ̓κ ἔχει
1409	αἷμα ἐξ ȣ̔͂ συνέστηκεν ἡ τῶν σπλάγχνων φύσις Ζμδ5. 678a31.
1410	πιμελὴ ϗ̀ στέαρ διαφέρȣσιν ἀλλήλων κατὰ τὴν τȣ͂ αἵματος δια-
1411	φοράν Ζμβ5. 651a21, 25. ὗς ὅσον ἕλκει ζῶσα, τὸ ἕκτον μέρος
1412	εἰς τρίχας ϗ̀ αἷμα ϗ̀ τὰ τοιαῦτα Ζιθ6. 595b3. — τὸ αἷμά ἐστι
1413	τὸ χρῷζον ἡμῶν τὰ σώματα φυσικῶς πλη9. 967b17. ἕλκειν,
1414	ἐκπίνειν αἷμα Ρβ20. 1393b30, 32. — τὸ αἷμα πῶς ἔχει προς
1415	τὸν ὕπνον υ3. 458a21. Ζιγ19. 521a16. — τὸ αἷμά φασί τινες
1416	εἶναι τὴν ψυχήν ψα2. 405b4. τὸ αἷμα ȣ̓κ ἔχει αἴσθησιν Ζιγ19.
1417	520b15. Ζμβ5. 651b5. 10. 656b19, sed πολλῶν αἴτιον τοῖς
1418	ζῴοις κατὰ τὸ ἦθος ϗ̀ κατὰ τὴν αἴσθησιν Ζμβ4. 651a12.
1419	πῶς τȣ͂το γίνεται Ζμβ4. 650b19. 7. 653b8. 10. 656b4.
1420	γ4. 667a19. ψα1. 403a21. φ6. 813b7. — ὅθεν φασὶ (de
1421	fratribus) ταὐτὸν αἷμα ϗ̀ ῥίζαν ϗ̀ τὰ τοιαῦτα Ηθ14. 1161
1422	b32. ἢ κατ’ ἄλλην τινὰ συγγένειαν ἢ πρὸς αἵματος Πβ3.
1423	1262a11.
1424	αἱμασιά. εἰς τὰς αἱμασιὰς τιθέναι, πρὸς ταῖς αἱμασιαῖς ὑφαί-
1425	νειν ἀράχνιον Ζιθ4. 594a11. ι39. 623a4.
1426	αἱματίζειν. αἱ μυῖαι (γλώττη) θιγγάνȣσαι αἱματίζȣσιν Ζιδ7.
1427	532a3.
1428	αἱματικός. αἱματικὴ θερμότης, φλεγμασία Ζμδ13. 697a29.
1429	εν2. 460a7. αἱματικὴ ὑγρότης, ἰκμάς Ζγδ8. 777a7. Ζμγ10.
1430	673a34. αἱματικὴ τροφή Ζμβ6. 652a21. Ζγα19. 726b9.
1431	β7. 745b29, 746a3. Ζγδ1. 766b17. αἱμ. ὕλη Ζμγ4. 665
1432	b6. πλῆθος αἱματικὸν ἀκατέργαστον Ζγδ1. 766b22. αἱμα-
1433	τικὴ φύσις Ζμβ1. 647a35. Ζγδ8. 776b12. αἱμ. ἀρχή
1434	Ζγγ11. 762b26. εὐπεψία αἱματική Ζμγ9. 672a4. ἶνες αἱ-
1435	ματικαί, σπλάγχνα αἱματικά, τὸ ἧπαρ αἱματικώτατον μετὰ
1436	τὴν καρδίαν Ζιζ3. 561a15. Ζμβ1. 647b7. γ12. 673b27.
1437	τὰ αἱματικὰ (μόρια) Ζια4. 489a25. — τὰ αἱματικάi q τὰ
1438	ἔναιμα ζῷα. τὰ σπλάγχνα τῶν αἱματικῶν ἐστὶν ἴδια Ζμγ4.
1439	665b5. τοῖς θήλεσιν ἁπασιν ἀναγκαῖον γίγνεσθαι περίττωμα,
1440	τοῖς μὲν αἱματικοῖς πλεῖον Ζγβ4. 738b5, 8. α20. 728a35.
1441	αἱμάτινος. ὅσον στιγμὴ αἱματίνη ἐν τῷ λευκῷ ἡ καρδία
1442	Ζιζ3. 561a11.
1443	αἱματίς. ὅταν βάπτοντες τὴν πορφύραν καθιῶσι τὰς αἱμα-
1444	τίδας (?) χ5. 797a6.
1445	αἱμάττειν. αἱμάξαι θ132. 843b14.
1446	αἱματώδης (cf αἱματικός). ὑγρότης αἱματώδης, dist ὑδατώ-
1447	δης Ζιη7. 586a29. Ζγα19. 726b32. ὑγρὸν αἱματῶδες Ζιγ1.
1448	510a24. ἱδρὼς αἱματώδης, ἱδρῶσαι αἱματώδει περιττώματι
1449	Ζιγ19. 521a14. Ζμγ5. 668b6. τροφὴ αἱμ. Ζμδ3. 677b25.
1450	σαρκώδης ϗ̀ αἱματώδης σύστασις Ζμδ3. 677b28. κάθαρσις,
1451	ἀπτόκρισις αἱματώδης Ζιζ18. 573a3. Ζγα19. 726b35. ἰχῶ-
1452	ρες αἱματώδεις, opp ὑδαρεῖς Ζιη9. 586b33. σπέρμα αἱμ.
1453	Ζγα19. 726b9. μυελος, σπλήν, ὑμὴν αἱματώδης Ζιγ20. 521
1454	b8 (opp πιμελώδης b10). Ζμβ6. 651b24. γ7. 670b6. Ζγγ2.
1455	753b35. σπλάγχνα ἱματώδη, αἱματωδέστερα Ζμβ6. 651
1456	b26. γ4. 665b7. αἱματῶδες φαίνεται τὸ κύημα Ζγγ2. 752
1457	b5 (cf ὀρνίθων γονή, τὸ μὲν πρῶτον μικρὸν ϗ̀ λευκὸν φαί-
1458	νεται, ἔπειτα ἐρυθρὸν ϗ̀ αἱματῶδες Ζιζ2. 559b9). πόροι αἱ-
1459	ματώδεις, opp ἄναιμοι Ζιγ1. 510a16. τὸ αἱματῶδες Ζγγ1.
1460	751b33. αἱματῶδες ἀμέλγεσθαι Ζιγ20. 522a9. — χρῶμα
1461	αἱματῶδες, αἱματώδης τὴν χρόαν μα5. 342a36. Ζιε19. 552
1462	a1. η10. 587a31. Ζγδ1. 765b25. σὰρξ ἐρυθρὰ ϗ̀ αἱματώ-
1463	δης τὴν χρόαν Ζιδ2. 527a26. νεφέλη αἱματώδης εν2. 459b30.
1464	αἱμοβόρα ἔντομα, dist παμφάγα Ζιθ11. 596b13.
1465	αἱμορροΐς. 1. αἱμορροίδες ἄπονοι ἐκ στόματος, ȣ̓χ ὥσπερ ἐκ
1466	τῆς ἀρτηρίας μετὰ βίας Ζμγ5. 668b18. διὰ τὴν ἀπεψίαν ἐν'
1467	ταῖς φλεψὶν αι r ἄλλαι αἱμορροΐδες ϗ̀ αἱ τῶν καταμηνίων
1468	
1469	ϗ̀ γὰρ αήτη αἱμορροῖς ἐστιν, ἀλλ ἐκεῖναι μὲν διὰ νόσον, αίτη
1470	δὲ φυσική Ζγα20. 728a23. νενοσηκότος αἵματος αἱμορροῖς
1471	ἥ τ᾽ ἐν ταῖς ῥισὶ ϗ̀ ἡ περὶ τὴν ἕδραν ϗ̀ ἰξία Ζιγ19. 529a19.
1472	ὀλίγαις γυναιξὶ γίνεται αἱμορροῖς ϗ̀ ἐκ ῥινῶν ῥύσις· ἐὰν δέ τι
1473	συμβαίνη τȣ́των. τὰ καταμήνια χείρω Ζιγ19. 521a29. cf η11.
1474	587b33. Ζγα19. 727a12. β4. 738a16. — 2. αἱμορροῖίς
1475	(ἀπορραΐς codd F Da), ὁστρακόδερμον descr Ζιδ4. 530a19,
1476	24 (testaceorum genus S, testacé univalve C, fort murex
1477	Gaza Cr, fort helix ianthina St, refutant K M p 188, na-
1478	αἱμωδία. τί παύει αἱμωδίαν πα38. 863b11. ζ9. 887b1.
1479	αἱμωδιᾶν. αἱμωδιῶμεν τȣ̀ς ὀξὺ ὁρῶντες ἐσθίοντας πζ5. 886b12.
1480	Αἵμων ὁ Σοφοκλέεȣς (Antig) Ργ16. 1417b19. 17. 1418b32.
1481	πο14. 1454a2.
1482	νείας f 597. 1577b5.
1483	αἰνεῖν. ἀνδρός ὂν ȣ̓δ αἰνεῖν τοῖσι κακȣ͂σι θέμις f 623. 1583a14.
1484	— αἰνετός Ρβ25. 1402b11 (συνετός ci Vhl Bhet 85).
1485	Αἰνεσίδημος Ρα12. 1373a22.
1486	Αἰνιᾶνες θ133. 843b17.
1487	αἴνιγμα ἐκ μεταφορῶν πο22. 1458a24-26. τὸ αἴνιγμα τὸ
1488	εὐδοκιμȣ͂ν Ργ2. 1405b1. νέων ἀνδρῶν αἴνιγμα φύλαξαι (apud
1489	poetam incertum) f 66. 1487a17.
1490	τώδη Ρβ21. 1394b34. — αἰνιγματωδῶς ἑρμηνεύειν ρ36.
1491	1441b22.
1492	Αἴνιοι Πε10. 1311b21.
1493	αἰνίττεσθαι. εἴερ ἠνίττοντο τὸν ὠκεανὸν οἱ πρότερον μα9.
1494	347a6. ανιττόμενοι εὐετηρίαν f 108. 1495b20. αἰνισσόμενοι
1495	ὡς ἄρα κατέλιπον f 66. 1487a26. μεταφοραὶ αἰνίττονται Ργ2.
1496	1405b5. τὰ εῦ ἠνιγμένα Ργ2. 1405b4. 11. 1412a24.
1497	αἴξ. 1. ἡ αἴξ et ὁ αἴξ, inter τῶν τετραπόδων ἐναίμων ζωο-
1498	τοκȣ́ντων τὰ δισχιδῆ δίχαλα κερατοφόρα refertur Ζιβ1. 499
1499	b10, 17. Ζμγ12. 673b33. 14. 674b8. 510. 688b25, cf M4
1500	p317. — , (anatom et physiol) χρόα, χρόας μεταβολή
1501	Ζγε6. 785b25. χ6. 798b20. πι7. 891b15. ἤρυγγος (ci Sylb,
1502	codd ὄρυγγος, κρύγγος), οἷον θρίξ Ζιι3. 610b29. ἀντὶ ὀνύων
1503	χηλὰς ἔχει Ζιβ1. 499b17. μηρυκάζει, ȣ̓κ ἀμφώδȣς Ζμγ14.
1504	674b8. Ζιι50. 632b2. χολὴν οἱ πλειστοι ἔχȣσιν, ἐνιαχȣ͂ δ'
1505	ȣ̓κ ἔχȣσιν Ζμδ2. 676b36, σπλῆνα στρογγύλον Ζμγ12. 673
1506	b33. οἱ ζωμοὶ ȣ̓ πήγνυνται Ζιγ17. 520a10. ȣ̓κ ἀληθὲς
1507	ἀναπνεῖν αἶγας κατὰ τὰ ὦτα Ζια11. 492a14. ἐν τοῖς μηροῖς
1508	ἔχει δύο μαστȣ́ς, διὰ τί Ζμδ10. 688b25. ϗ̀ ὁ ἄρρην δύο
1509	ἔχει παρὰ τὸ αἰδοῖον, ἐξ ὡν ἐν Λημνῳ ποτὲ γάλα ἠμέλ-
1510	γετο Ζιγ20. 522a14. διὰ τί αἷγες ϗ̀ πρόβατα ἀμέλγονται
1511	πλεῖστον γάλα πι6. 891b4. καταμηνίων καθάρσεις Ζιζ18.
1512	572b31. πῶς ὀχεύει, ὀχεύεται, κύει, τίκτει Ζιε14. 545a24.
1513	ζ12. 567a5. 18. 573a25, b19-30. Ζγδ4. 770a35. πι6. 891
1514	b9. cf Ζικ7. 638a9 (?). πλείȣς ὀδόντας ἔχȣσιν οἱ ἄρρενες τῶν
1515	θηλειῶν Ζιβ3. 501b21. κύστεως περίττωμα τὸ τῶν θηλειῶν
1516	παχύτερον ἔτι ἢ τὸ τῶν ἀρρένων Ζιζ18. 573a19. ἄρρην αἴξ
1517	i q τράγος (cf h v) Ζιζ13. 573b30. — b. (biologica) αἶγες
1518	ποηφάγοι, πῶς τὴν νομὴν ποιȣ͂νται Ζιθ10. 596a13. φυσω-
1519	δῶν ἔνια ποιεῖ γάλα Ζιγ21. 522b33. πῶς οἱ περὶ τὴν Οἴτην
1520	τρίβȣσι τὰ ȣ̓́θατα βίᾳ Ζιγ20. 522a8. πῶς αἰγοθήλας θη-
1521	λάζει τὰς αἶγας Ζιι30. 618b5. πῶς κατάκεινται αἱ αἶγες
1522	Ζιι3. 611a4. διὰ τί τῶν αἰγῶν ἡγεμόνα ȣ̓ καθιστᾶσιν οἱ νο-
1523	μεῖς Ζιζ19. 574a10. αἶγες et οἶες comparantur Ζιι3. 610b3.
1524	θ10. 596b6. ἔχȣσι κρότωνας. φθεῖρας δ' ȣ̓́ Ζιε31. 557a16.
1525	πόσα ζῶσιν ἔτη Ζιζ18. 573b23, 29. ἐνυπνιάζειν φαίνονται
1526	Ζιδ10. 536b29. τί ποιȣ͂σι φρονίμως πρὸς βοήθειαν Ζιι6. 612
1527	a3. θ4. 830b20. — νομικὸν αἶγα θύειν Ηε10. 1134b22. θαυ-
1528	μαστόν τι περὶ θυσίαν αἰγός θ137. 844b1. — c. (physiogno-
1529	monica). ὄμματα αἰγωπά Ζγε1. 779a33. τίνες ὀφθαλμῶν,
1530	b6. εἰκάζειν τινὰ αἰγὶ φυσῶντι πῦρ Ζγδ3. 769b19. — φ. (παρὰ
1531	φύσιν γιγνόμενά τινα). τράγαιναι δύο ἔχȣσαι αἰδοῖα· αἰξ κέ-
1532	ρας ἔχȣσα πρὸς τῷ σκέλει Ζγδ4. 770a35, b32, 35. —
1533	ο. (διαφοραὶ κατὰ τὰς χώρας, κατ' εἴδη sim) αἶγες ϗ̀ ἥμερα
1534	Κρήτη. ἐν Λιβύη ȣ̓κ ἔστιν αἰξ ἄγριος Ζιι6. 612a3. θ28.606a7.
1535	(capra fera Cretensis, Su p 63 n 43, fort aegocerus pictus AZι
1536	I 63 n2d). ἐν Συρίᾳτὰ ῶτα αἱ αἶγες ἔχȣσι σπιθαμῆς ϗ̀ παλαι-
1537	στῆς Ζιθ28. 606a14(ovis aurita St, — capra hircus mambricus
1538	ἐν Λυκία αἱ αἶγες κείρονται ὥσπερ τὰ πρόβατα Ζιθ28. 606a17
1539	(capra Angorensis St K Cr AZιI 63 n 2c). χίμαιρα (cf h v)
1540	Ζιγ21. 522b33. αἶγες περὶ τὴν Οἴτην, ἐν Λήμνῳ Ζιγ20.
1541	522a7, 13. περὶ τὴν Αἰθιοπίαν Ζιζ19. 573b29. ἐν Αἰγύπτῳ
1542	Νάξῳ, ἐν Χαλκίδι (θαυμαστά τινα περὶ τὴν χολήν) Ζμδ2.
1543	676b36. ἐν Κεφαλληνίᾳ θ9. 831a19.
1544	2. αἴξ avis Ζιθ3. 593b23 (fort vanellus, Kiebitz, qui
1545	adhuc in (Graecia aex appellatur Belon C, refutant C S Su,
1546	Su p 153 n 139, probabiliter anserum species, fort anser
1547	leucopsis Su, cf AZι I 86 n10).
1548	3. αἶγες ἐν τῷ ȣ̓ρανῷ. οἱ καλȣ́μενοι ὑπό τινων δαλοὶ ϗ̀
1549	αἶγες διὰ τίν᾽ αἰτίαν μα4. 341b3sqq.
1550	Αἰολίς οβ1351b19.
1551	αἰόλος. ἡμέραι αἰόλοι ἐπὶ ρίωνι ϗ̀ ἀκαιρίαι τῶν πνευμάτων
1552	πκϛ13. 941b24
1553	Αἰόλȣ καλȣμεναι νῆσοι μβ8. 367a3. κ4. 395b21. θ101. 838
1554	αἶραι, ὑπνωτικόν υ3. 456b30 (Iolium temulentum L).
1555	αἴρειν, opp πιέζειν Ρα5. 1361b16. αἴρειν τὸ ἱμάτιον, opp
1556	ἕλκειν Ηη8. 1150b4. ἄραι (τȣ̀ς πόδας), opp θεῖναι πε41. 885
1557	b7. ἠρκότες τὰ πρόσθια τῶν σκελῶν Ζπ11. 710b20. ἆραι
1558	πια28. 902b2. λίθος ὑπὸ πνεύματος ἀρθείς μα7. 344b33.
1559	αἴρεσθαι βραδέως, ῥᾶον ἀπὸ τῆς γῆς, ἠρθαι ἀπὸ τῆς γῆς (de
1560	avibus sim) Ζιι32. 619b5. Ζμδ6. 683a32, 35. κῦμα με-
1561	τέωρον αἴρειν θ130. 843a7. ἄνεμος αἰρόμενος πκϛ21. 942
1562	b28. πιε9. 912a35. κε7. 938b9. κϛ34. 944a25. αἴρειν φύ-
1563	ματα πδ13. 878a15. ἡ αἴρȣσα θερμότης Ζμδ10. 686b29.
1564	αἴρειν τὸν θώρακα, τὸ ὄργανον, αἴρεσθαι, opp συνίζειν αν21.
1565	480a27, 20. 19. 479b13. 20. 479b32, 480a4. 21. 480a24,
1566	δύο δακτύλȣς ἀρθῶσιν οἱ μαστοί Ζγα20. 728a31. omisso
1567	obiecto αἴρειν, opp συνίζειν, intransitivam vim habere videtur
1568	αν9. 475a8. 17. 479a26. — ὁ θυμὸς αἴρεται Πη7. 1328a2.
1569	— ἀρθέντος τȣ͂ αἰτίȣ (sublata causa) πιθ36. 920b11. — med
1570	αἱρεῖσθαι τὴν ἀρχὴν ἀριστίνδην, τȣ̀ς ἄρχοντας, αὐτοκράτορας
1571	Πβ11. 1272b36. δ5. 1292b1. 10. 1295a11. 13. 1297b15.
1572	14. 1298b2. ε3. 1303a16. αἱρεῖσθαι active non addito ob-
1573	iect Πβ6. 1266a14, 22, 28. γ11. 1282a8. αἱρησόμενοι
1574	ρεθέντες Πβ8. 1268a13. — αἱρεῖσθαι, syn διώκειν, βȣλεσθαι:
1575	εἰ μὴ πάντα δι’ ἕτερον αἱρȣ́μεθα, syn δι' αὐτὸ βȣλόμεθα
1576	Ηα1. 1094a20, 19. καθ᾽ ατὸ διώκει ϗ̀ αἱρεῖται Ηη10.
1577	1151b1. αἱρεῖσθαι ϗ̀ φιλεῖν ηεη2. 1236a11. τὸ μέσον ϗ̀
1578	εὐρίσκειν ϗ̀ αἱρεῖσθαι Ηβ6. 1107a6. opp φεύγειν Ηβ5. 1106
1579	b6. γ6. 1113b1. 11. 1116a11, 14. κ2. 1173a12. Pα 5.
1580	1360b5. τα11. 104b6. αἱρεῖσθαί τι ἀντί τινος Ρβ23. 1399
1581	b18. ποῖα ἀντὶ ποίων αἱρετέον Ηγ1. 1110a30, b7. ὀρθῶς αἱ-
1582	ρεῖσθαι Ηγ6. 1113a18. ȣ̓χ αἱρετέον ὁμοίως περὶ ἱματίȣ ϗ̀
1583	φίλȣ ηεη2. 1237b36. — αἱρεῖσθαι ἄτοπα Αγ33. 89a27. αἱ-
1584	ρεῖσθαι τὸ α (sc μᾶλλον) ἢ τὸ δ Αβ22. 68a39. — αοετοὶ
1585	ἄρχοντες, opp κληρωτοί, ἀρχαὶ αἱρεταί, opp κληρωταί (αἱρετοὶ
1586	ἐκ πάντων, ἐξ αἱρετῶν κληρωτοί al) Πβ6. 1266a9, 26. 8.
1587	1268a1, 12. δ9. 1294b9, 12, 32. 14. 1298a23, 27, b7, 22.
1588	15. 1299a17. ε3. 1303a15. Ηι6. 1167a31. αἱρετὴ τυραν-
1589	νίς Πγ14. 1285a31. ε10. 1310b20. βασιλεῖαι αἱρεταί, opp
1590	κατὰ γένος Πγ14. 1285a16. — αἱρετόν, syn διωκτόν, opp
1591	φευκτόν Ηα5. 1097a31. γ15. 1119a22. η6. 1148b3, 4.
1592	κ2. 1172b20. Ρβ21. 1394a25. Αβ22. 68a25, 28, 30. τβ7.
1593	113a3, 5, 11. 8. 113b32 sqq. γ3. 118b33-35. 4. 119a3.
1594	ε4. 133a28. 6. 135b15. ἕξεις αἱρεταί Πβ6. 1265a35. αἱ-
1595	ρετὸν δι αὐτό, δι' ἕτερον Ηα5. 1097a31. τγ1. 116a29.
1596	τὸ πρὸς δόξαν, τὸ διὰ τὴν δόξαν αἱρετόν τγ3. 118b21. μά-
1597	λιστα αἱρετόν, ὃ μὴ δι᾽ ἕτερον μηδ᾽ ἑτέρȣ χάριν αἱρȣ́μεθα
1598	Ηκ2. 1172b21. τὸ καλὸν ϗ̀ τὸ δι' αὐτὸ αἱρετόν Μλ7. 1072
1599	a35. αἱρετὸν μὲν τὸ ἀπλῶς ἀγαθόν, αὐτῷ δὲ τὸ αὑτῷ (
1600	αὐτῷ) ἀγαθόν ηεη2. 1237a1. αἱρεταὶ καθ'’ αὐτὰς σοφία ϗ̀
1601	φρόνησις Ηζ13. 1144a1. τὰ τῶν ἀρχιτεκτονικῶν τέλη αἱρε-
1602	τώτερα τῶν ὕπ αὐτά Ηα1. 1094a15. αἱρετώτερον μεθ
1603	ετέρȣ ἀγαθȣ͂ ἢ μονȣμενον Ηκ2. 1172b28, 32, 34. α5. 1097
1604	b17. αἱρετώτερον τὸ αὐταρκέστερον Πβ2. 1261b14. ὁ θά-
1605	νατος τῆς τοιαύτης σωτηρίας αἱρετώτερος Ηγ11. 1116b20.
